Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2015-06,3 ROOM,35,JLN BAHAGIA,07 TO 09,56,Standard,1971,281088
2015-06,3 ROOM,168,STIRLING RD,04 TO 06,60,Improved,1971,322000
2015-06,3 ROOM,27,TOA PAYOH EAST,04 TO 06,67,Improved,1971,305000
2015-06,3 ROOM,25,TOA PAYOH EAST,10 TO 12,67,Improved,1971,320000
2015-06,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1971,362000
2015-06,3 ROOM,20,CHAI CHEE RD,07 TO 09,65,Improved,1972,285000
2015-06,3 ROOM,119,HO CHING RD,07 TO 09,67,Improved,1972,270000
2015-06,3 ROOM,50,JLN BAHAGIA,01 TO 03,88,Terrace,1972,838000
2015-06,3 ROOM,60,JLN BAHAGIA,01 TO 03,241,Terrace,1972,958000
2015-06,4 ROOM,28,BENDEMEER RD,16 TO 18,83,Improved,1972,514000
2015-06,3 ROOM,163,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,305000
2015-06,3 ROOM,186,TOA PAYOH CTRL,04 TO 06,64,Improved,1972,318000
2015-06,3 ROOM,173,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1972,320000
2015-06,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,285000
2015-06,3 ROOM,32,BALAM RD,01 TO 03,57,Standard,1973,263000
2015-06,3 ROOM,77,LOR LIMAU,07 TO 09,59,Improved,1973,280000
2015-06,3 ROOM,194,KIM KEAT AVE,10 TO 12,75,Improved,1973,301500
2015-06,3 ROOM,206,TOA PAYOH NTH,04 TO 06,65,Improved,1973,305000
2015-06,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65,Improved,1974,287000
2015-06,3 ROOM,4,SAGO LANE,04 TO 06,67,Improved,1974,390000
2015-06,3 ROOM,212,BOON LAY PL,01 TO 03,66,Improved,1974,245000
2015-06,3 ROOM,121,YUAN CHING RD,07 TO 09,61,Improved,1974,250000
2015-06,3 ROOM,212,BOON LAY PL,04 TO 06,66,Improved,1974,260000
2015-06,3 ROOM,215,BOON LAY PL,07 TO 09,66,Improved,1974,265000
2015-06,3 ROOM,121,YUAN CHING RD,01 TO 03,61,Improved,1974,275000
2015-06,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65,Improved,1974,315000
2015-06,4 ROOM,96,WHAMPOA DR,16 TO 18,91,Improved,1974,445000
2015-06,5 ROOM,53,GEYLANG BAHRU,19 TO 21,114,Standard,1974,590000
2015-06,5 ROOM,55,GEYLANG BAHRU,13 TO 15,117,Standard,1974,590000
2015-06,4 ROOM,9,HOLLAND AVE,13 TO 15,86,Improved,1974,615000
2015-06,3 ROOM,1,MARSILING DR,04 TO 06,65,Improved,1974,255000
2015-06,3 ROOM,2,MARSILING DR,07 TO 09,65,Improved,1974,271000
2015-06,3 ROOM,132,JLN BT MERAH,07 TO 09,59,Improved,1975,315888
2015-06,3 ROOM,6,TELOK BLANGAH CRES,10 TO 12,65,Improved,1975,335000
2015-06,3 ROOM,13,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,335000
2015-06,3 ROOM,20,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,338000
2015-06,3 ROOM,22,TELOK BLANGAH CRES,10 TO 12,70,Improved,1975,350000
2015-06,3 ROOM,105,HENDERSON CRES,22 TO 24,65,Improved,1975,388000
2015-06,4 ROOM,23,TELOK BLANGAH CRES,10 TO 12,82,Improved,1975,440000
2015-06,3 ROOM,1,HOUGANG AVE 3,07 TO 09,59,Improved,1975,262000
2015-06,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,263000
2015-06,4 ROOM,15,HOUGANG AVE 3,01 TO 03,82,Improved,1975,330000
2015-06,3 ROOM,16,UPP BOON KENG RD,13 TO 15,65,Improved,1975,378000
2015-06,4 ROOM,15,UPP BOON KENG RD,10 TO 12,88,Improved,1975,440000
2015-06,4 ROOM,15,UPP BOON KENG RD,13 TO 15,88,Improved,1975,488000
2015-06,3 ROOM,32,MARINE CRES,10 TO 12,65,Improved,1975,370000
2015-06,3 ROOM,59,MARINE TER,04 TO 06,76,Improved,1975,415000
2015-06,3 ROOM,32,MARINE CRES,10 TO 12,76,Improved,1975,460000
2015-06,3 ROOM,30,MARINE CRES,16 TO 18,76,Improved,1975,495000
2015-06,4 ROOM,34,MARINE CRES,01 TO 03,82,Improved,1975,490000
2015-06,4 ROOM,55,MARINE TER,10 TO 12,88,Improved,1975,505000
2015-06,4 ROOM,45,MARINE CRES,10 TO 12,88,Improved,1975,530000
2015-06,5 ROOM,13,MARINE TER,04 TO 06,128,Standard,1975,733888
2015-06,3 ROOM,11,HOLLAND DR,04 TO 06,65,Improved,1975,385000
2015-06,3 ROOM,3,DOVER RD,10 TO 12,65,Improved,1975,390000
2015-06,3 ROOM,1,DOVER RD,10 TO 12,73,Improved,1975,415000
2015-06,3 ROOM,13,HOLLAND DR,10 TO 12,73,Improved,1975,430000
2015-06,3 ROOM,13,HOLLAND DR,19 TO 21,65,Improved,1975,435000
2015-06,3 ROOM,13,HOLLAND DR,22 TO 24,65,Improved,1975,450000
2015-06,5 ROOM,45,HOLLAND DR,01 TO 03,136,Adjoined flat,1975,893888
2015-06,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,290000
2015-06,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,67,New Generation,1976,310000
2015-06,3 ROOM,208,ANG MO KIO AVE 1,10 TO 12,73,New Generation,1976,333000
2015-06,4 ROOM,218,ANG MO KIO AVE 1,10 TO 12,82,New Generation,1976,375000
2015-06,4 ROOM,8,BEDOK STH AVE 2,13 TO 15,82,Improved,1976,406000
2015-06,4 ROOM,15,BEDOK STH RD,10 TO 12,88,Improved,1976,410000
2015-06,5 ROOM,21,BEDOK STH RD,16 TO 18,117,Standard,1976,665000
2015-06,5 ROOM,20,BEDOK STH RD,13 TO 15,117,Standard,1976,668000
2015-06,3 ROOM,42,TELOK BLANGAH RISE,01 TO 03,59,Improved,1976,288000
2015-06,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65,Improved,1976,323000
2015-06,3 ROOM,33,TELOK BLANGAH WAY,04 TO 06,70,Improved,1976,344000
2015-06,3 ROOM,60,TELOK BLANGAH HTS,07 TO 09,67,New Generation,1976,370000
2015-06,3 ROOM,31,TELOK BLANGAH RISE,10 TO 12,70,Improved,1976,375000
2015-06,4 ROOM,34,TELOK BLANGAH WAY,01 TO 03,82,Improved,1976,405000
2015-06,4 ROOM,27,TELOK BLANGAH WAY,04 TO 06,82,Improved,1976,450000
2015-06,4 ROOM,56,TELOK BLANGAH HTS,01 TO 03,91,New Generation,1976,468000
2015-06,4 ROOM,56,TELOK BLANGAH HTS,04 TO 06,91,New Generation,1976,490000
2015-06,5 ROOM,113,DEPOT RD,16 TO 18,117,Standard,1976,662000
2015-06,3 ROOM,3,HAIG RD,01 TO 03,65,Improved,1976,326300
2015-06,3 ROOM,10,HAIG RD,10 TO 12,65,Improved,1976,385000
2015-06,4 ROOM,8,HAIG RD,01 TO 03,92,New Generation,1976,500000
2015-06,3 ROOM,209,BOON LAY PL,01 TO 03,65,Improved,1976,228000
2015-06,3 ROOM,208,BOON LAY PL,01 TO 03,65,Improved,1976,243000
2015-06,3 ROOM,209,BOON LAY PL,01 TO 03,65,Improved,1976,256800
2015-06,3 ROOM,209,BOON LAY PL,10 TO 12,65,Improved,1976,290000
2015-06,3 ROOM,208,BOON LAY PL,10 TO 12,65,Improved,1976,297000
2015-06,5 ROOM,199,BOON LAY DR,13 TO 15,121,Standard,1976,470000
2015-06,5 ROOM,198,BOON LAY DR,07 TO 09,121,Standard,1976,495000
2015-06,3 ROOM,10,GLOUCESTER RD,07 TO 09,67,New Generation,1976,388000
2015-06,4 ROOM,62,MARINE DR,07 TO 09,87,Improved,1976,555000
2015-06,3 ROOM,6,GHIM MOH RD,07 TO 09,65,Improved,1976,355000
2015-06,3 ROOM,6,GHIM MOH RD,01 TO 03,76,Improved,1976,380000
2015-06,4 ROOM,23,DOVER CRES,04 TO 06,88,Improved,1976,480000
2015-06,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,266000
2015-06,3 ROOM,232,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,293000
2015-06,3 ROOM,234,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,295000
2015-06,3 ROOM,12,MARSILING LANE,01 TO 03,65,Improved,1976,232000
2015-06,3 ROOM,12,MARSILING LANE,07 TO 09,65,Improved,1976,265000
2015-06,3 ROOM,13,MARSILING LANE,13 TO 15,76,Improved,1976,290000
2015-06,5 ROOM,9,MARSILING DR,16 TO 18,117,Standard,1976,340000
2015-06,5 ROOM,10,MARSILING DR,10 TO 12,126,Standard,1976,371500
2015-07,3 ROOM,28,HOY FATT RD,01 TO 03,60,Standard,1967,288000
2015-07,2 ROOM,63,CIRCUIT RD,01 TO 03,44,Standard,1967,215000
2015-07,2 ROOM,63,CIRCUIT RD,01 TO 03,44,Standard,1967,217000
2015-07,3 ROOM,19,BALAM RD,01 TO 03,60,Standard,1967,242000
2015-07,3 ROOM,63,CIRCUIT RD,04 TO 06,56,Standard,1967,250000
2015-07,3 ROOM,65,CIRCUIT RD,01 TO 03,59,Standard,1967,258000
2015-07,3 ROOM,64,CIRCUIT RD,04 TO 06,59,Standard,1967,260000
2015-07,3 ROOM,23,BALAM RD,01 TO 03,60.3,Standard,1967,265000
2015-07,3 ROOM,24,BALAM RD,04 TO 06,60,Standard,1967,267000
2015-07,3 ROOM,24,BALAM RD,07 TO 09,60,Standard,1967,270000
2015-07,3 ROOM,82,C'WEALTH CL,01 TO 03,60,Standard,1967,290000
2015-07,3 ROOM,84,C'WEALTH CL,01 TO 03,58,Standard,1967,309000
2015-07,3 ROOM,81,C'WEALTH CL,10 TO 12,60,Standard,1967,330000
2015-07,3 ROOM,83,C'WEALTH CL,04 TO 06,71,Standard,1967,345000
2015-07,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,275000
2015-07,3 ROOM,92,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,278000
2015-07,3 ROOM,95,LOR 4 TOA PAYOH,01 TO 03,60,Standard,1967,285000
2015-07,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,325000
2015-07,3 ROOM,113,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1967,335000
2015-07,3 ROOM,53,LOR 5 TOA PAYOH,19 TO 21,68,Improved,1968,320000
2015-07,3 ROOM,49,CIRCUIT RD,07 TO 09,56,Standard,1969,252500
2015-07,3 ROOM,48,CIRCUIT RD,04 TO 06,60,Standard,1969,267500
2015-07,3 ROOM,4,JLN BATU,07 TO 09,60,Standard,1969,335000
2015-07,3 ROOM,16,TAMAN HO SWEE,01 TO 03,54,Standard,1970,346000
2015-07,3 ROOM,87,CIRCUIT RD,07 TO 09,60,Improved,1970,280000
2015-07,2 ROOM,9,JLN BATU,01 TO 03,49,Standard,1970,270000
2015-07,2 ROOM,9,JLN BATU,07 TO 09,50,Standard,1970,285000
2015-07,3 ROOM,97,C'WEALTH CRES,04 TO 06,67,Standard,1970,350000
2015-07,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,274500
2015-07,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,313000
2015-07,3 ROOM,124,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,320000
2015-07,3 ROOM,124,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,330000
2015-07,3 ROOM,40,CIRCUIT RD,04 TO 06,57,Standard,1971,258000
2015-07,3 ROOM,35,JLN BAHAGIA,01 TO 03,56,Standard,1971,258000
2015-07,3 ROOM,28,JLN BAHAGIA,07 TO 09,56,Standard,1971,268000
2015-07,3 ROOM,168,STIRLING RD,04 TO 06,60,Improved,1971,325000
2015-07,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1971,256000
2015-07,3 ROOM,27,TOA PAYOH EAST,01 TO 03,66,Improved,1971,280000
2015-07,3 ROOM,25,TOA PAYOH EAST,01 TO 03,67,Improved,1971,287000
2015-07,3 ROOM,83,LOR 2 TOA PAYOH,04 TO 06,67,Improved,1971,305000
2015-07,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1971,360000
2015-07,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1971,375000
2015-07,3 ROOM,119,HO CHING RD,07 TO 09,67,Improved,1972,276000
2015-07,3 ROOM,45,BENDEMEER RD,01 TO 03,66,Improved,1972,308888
2015-07,3 ROOM,174,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,302000
2015-07,3 ROOM,169,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,320000
2015-07,3 ROOM,168,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,336000
2015-07,3 ROOM,85C,LOR 4 TOA PAYOH,13 TO 15,78,Improved,1972,376000
2015-07,3 ROOM,23,SIN MING RD,04 TO 06,65,Improved,1973,290000
2015-07,3 ROOM,128,BT MERAH VIEW,16 TO 18,65,Improved,1973,310000
2015-07,3 ROOM,86,REDHILL CL,13 TO 15,59,Improved,1973,365000
2015-07,3 ROOM,86,REDHILL CL,13 TO 15,68,Improved,1973,420000
2015-07,3 ROOM,23,LIM LIAK ST,01 TO 03,88,Standard,1973,630000
2015-07,3 ROOM,76,LOR LIMAU,04 TO 06,65,Improved,1973,315000
2015-07,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,Improved,1973,265000
2015-07,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,Improved,1973,270000
2015-07,3 ROOM,207,TOA PAYOH NTH,07 TO 09,65,Improved,1973,316000
2015-07,4 ROOM,200,TOA PAYOH NTH,01 TO 03,87,Improved,1973,410000
2015-07,4 ROOM,200,TOA PAYOH NTH,07 TO 09,87,Improved,1973,457000
2015-07,4 ROOM,204,TOA PAYOH NTH,16 TO 18,87,Improved,1973,475000
2015-07,3 ROOM,38,KIM PONG RD,01 TO 03,88,Standard,1974,620000
2015-07,3 ROOM,6,FARRER RD,04 TO 06,76,Improved,1974,455000
2015-07,3 ROOM,9,SELEGIE RD,04 TO 06,58,Standard,1974,336000
2015-07,3 ROOM,8,SELEGIE RD,07 TO 09,56,Standard,1974,370000
2015-07,3 ROOM,4,SAGO LANE,19 TO 21,57,Improved,1974,400000
2015-07,3 ROOM,4,SAGO LANE,16 TO 18,67,Improved,1974,435000
2015-07,4 ROOM,53,CHIN SWEE RD,25 TO 27,77,Improved,1974,525000
2015-07,3 ROOM,215,BOON LAY PL,04 TO 06,66,Improved,1974,260000
2015-07,3 ROOM,122,YUAN CHING RD,04 TO 06,61,Improved,1974,263000
2015-07,3 ROOM,93,WHAMPOA DR,04 TO 06,65,Improved,1974,285000
2015-07,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59,Improved,1974,298800
2015-07,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59,Improved,1974,308000
2015-07,3 ROOM,68,GEYLANG BAHRU,01 TO 03,76,Improved,1974,325000
2015-07,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65,Improved,1974,350000
2015-07,3 ROOM,73,GEYLANG BAHRU,10 TO 12,70,Improved,1974,350000
2015-07,4 ROOM,22,BOON KENG RD,04 TO 06,87,Improved,1974,486000
2015-07,3 ROOM,32,HOLLAND CL,04 TO 06,59,Improved,1974,330000
2015-07,3 ROOM,4,HOLLAND CL,01 TO 03,65,Improved,1974,380000
2015-07,3 ROOM,9,HOLLAND AVE,07 TO 09,73,Improved,1974,450000
2015-07,3 ROOM,4,HOLLAND CL,13 TO 15,65,Improved,1974,450000
2015-07,4 ROOM,8,HOLLAND AVE,19 TO 21,82,Improved,1974,510000
2015-07,4 ROOM,8,HOLLAND AVE,16 TO 18,82,Improved,1974,600000
2015-07,4 ROOM,2,HOLLAND AVE,22 TO 24,88,Improved,1974,620000
2015-07,5 ROOM,6,HOLLAND CL,10 TO 12,130,Adjoined flat,1974,800000
2015-07,3 ROOM,2,MARSILING DR,04 TO 06,65,Improved,1974,270000
2015-07,4 ROOM,5,MARSILING DR,13 TO 15,90,Improved,1974,295000
2015-07,3 ROOM,18,TELOK BLANGAH CRES,13 TO 15,65,Improved,1975,305000
2015-07,3 ROOM,105,HENDERSON CRES,04 TO 06,65,Improved,1975,320000
2015-07,3 ROOM,13,TELOK BLANGAH CRES,13 TO 15,76,Improved,1975,365000
2015-07,3 ROOM,6,TELOK BLANGAH CRES,10 TO 12,76,Improved,1975,372000
2015-07,4 ROOM,24,TELOK BLANGAH CRES,10 TO 12,82,Improved,1975,455000
2015-07,4 ROOM,106,HENDERSON CRES,13 TO 15,81,Improved,1975,478000
2015-07,3 ROOM,95,ALJUNIED CRES,10 TO 12,65,Improved,1975,315000
2015-07,3 ROOM,97,ALJUNIED CRES,01 TO 03,65,Improved,1975,320000
2015-07,3 ROOM,95,ALJUNIED CRES,07 TO 09,65,Improved,1975,322000
2015-07,3 ROOM,186,BOON LAY AVE,01 TO 03,59,Improved,1975,232500
2015-07,3 ROOM,186,BOON LAY AVE,22 TO 24,59,Improved,1975,255000
2015-07,4 ROOM,17,BEACH RD,13 TO 15,77,Improved,1975,455000
2015-07,3 ROOM,30,MARINE CRES,01 TO 03,76,Improved,1975,410000
2015-07,3 ROOM,33,MARINE CRES,13 TO 15,65,Improved,1975,435000
2015-07,4 ROOM,55,MARINE TER,07 TO 09,88,Improved,1975,538000
2015-07,4 ROOM,18,MARINE TER,10 TO 12,88,Improved,1975,570000
2015-07,5 ROOM,29,MARINE CRES,16 TO 18,120,Standard,1975,740000
2015-07,3 ROOM,3,DOVER RD,07 TO 09,65,Improved,1975,352000
2015-07,3 ROOM,13,HOLLAND DR,19 TO 21,65,Improved,1975,425000
2015-07,3 ROOM,214,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,265000
2015-07,3 ROOM,215,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1976,368000
2015-07,3 ROOM,3,BEDOK STH AVE 1,04 TO 06,59,Improved,1976,295000
2015-07,3 ROOM,18,BEDOK STH RD,10 TO 12,65,Improved,1976,309000
2015-07,4 ROOM,8,BEDOK STH AVE 2,01 TO 03,82,Improved,1976,375000
2015-07,4 ROOM,8,BEDOK STH AVE 2,04 TO 06,82,Improved,1976,400000
2015-07,3 ROOM,43,TELOK BLANGAH RISE,01 TO 03,70,Improved,1976,375000
2015-07,4 ROOM,27,TELOK BLANGAH WAY,07 TO 09,82,Improved,1976,425000
2015-07,4 ROOM,62,TELOK BLANGAH HTS,10 TO 12,98,New Generation,1976,585000
2015-07,3 ROOM,10,HAIG RD,10 TO 12,76,Improved,1976,302000
2015-07,3 ROOM,3,HAIG RD,01 TO 03,65,Improved,1976,313000
2015-07,3 ROOM,3,HAIG RD,07 TO 09,65,Improved,1976,350000
2015-07,3 ROOM,209,BOON LAY PL,10 TO 12,65,Improved,1976,273000
2015-07,5 ROOM,204,BOON LAY DR,07 TO 09,120,Standard,1976,440000
2015-07,3 ROOM,65,MARINE DR,16 TO 18,65,Improved,1976,460000
2015-07,3 ROOM,64,MARINE DR,10 TO 12,79,Improved,1976,475000
2015-07,4 ROOM,76,MARINE DR,07 TO 09,82,Improved,1976,545000
2015-07,4 ROOM,76,MARINE DR,13 TO 15,82,Improved,1976,585000
2015-07,3 ROOM,2,GHIM MOH RD,10 TO 12,65,Improved,1976,367000
2015-07,3 ROOM,4,GHIM MOH RD,13 TO 15,65,Improved,1976,384688
2015-07,4 ROOM,23,DOVER CRES,07 TO 09,88,Improved,1976,515000
2015-07,3 ROOM,235,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,285000
2015-07,4 ROOM,228,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,379000
2015-07,3 ROOM,13,MARSILING LANE,04 TO 06,65,Improved,1976,255000
2015-07,3 ROOM,15,MARSILING LANE,10 TO 12,65,Improved,1976,275000
2015-07,5 ROOM,9,MARSILING DR,19 TO 21,117,Standard,1976,410000
2015-08,3 ROOM,37,TEBAN GDNS RD,04 TO 06,67,Improved,1966,289000
2015-08,3 ROOM,19,BALAM RD,07 TO 09,60.3,Standard,1967,265000
2015-08,3 ROOM,34,CIRCUIT RD,04 TO 06,60,Standard,1967,290000
2015-08,2 ROOM,84,C'WEALTH CL,07 TO 09,46,Standard,1967,228000
2015-08,2 ROOM,86,C'WEALTH CL,07 TO 09,46,Standard,1967,238000
2015-08,2 ROOM,82,C'WEALTH CL,01 TO 03,46,Standard,1967,240000
2015-08,3 ROOM,83,C'WEALTH CL,13 TO 15,60,Standard,1967,310000
2015-08,3 ROOM,81,C'WEALTH CL,07 TO 09,60,Standard,1967,317000
2015-08,3 ROOM,89,C'WEALTH DR,07 TO 09,60,Standard,1967,320000
2015-08,3 ROOM,89,C'WEALTH DR,07 TO 09,60,Standard,1967,340000
2015-08,3 ROOM,81,C'WEALTH CL,04 TO 06,71,Standard,1967,350000
2015-08,3 ROOM,81,C'WEALTH CL,07 TO 09,71,Standard,1967,368000
2015-08,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,320000
2015-08,3 ROOM,82,MACPHERSON LANE,07 TO 09,64,Standard,1968,278000
2015-08,3 ROOM,56,STIRLING RD,01 TO 03,112,Terrace,1968,850000
2015-08,3 ROOM,53,LOR 5 TOA PAYOH,16 TO 18,68,Improved,1968,330000
2015-08,3 ROOM,22,HAVELOCK RD,13 TO 15,73,Standard,1969,435000
2015-08,2 ROOM,71,CIRCUIT RD,04 TO 06,42,Standard,1969,220000
2015-08,2 ROOM,70,CIRCUIT RD,01 TO 03,42,Standard,1969,225000
2015-08,3 ROOM,61,CIRCUIT RD,01 TO 03,59,Standard,1969,200000
2015-08,3 ROOM,61,CIRCUIT RD,01 TO 03,61,Standard,1969,250000
2015-08,3 ROOM,57,CIRCUIT RD,07 TO 09,56,Standard,1969,251000
2015-08,3 ROOM,50,CIRCUIT RD,07 TO 09,56,Standard,1969,265000
2015-08,3 ROOM,60,CIRCUIT RD,07 TO 09,56,Standard,1969,269000
2015-08,3 ROOM,61,CIRCUIT RD,07 TO 09,61,Standard,1969,278000
2015-08,3 ROOM,67,CIRCUIT RD,04 TO 06,61,Standard,1969,280000
2015-08,3 ROOM,97,JLN DUA,01 TO 03,56,Standard,1969,318000
2015-08,3 ROOM,93,JLN DUA,10 TO 12,62,Standard,1969,350000
2015-08,3 ROOM,2,JLN BATU,01 TO 03,60,Standard,1969,280000
2015-08,3 ROOM,111,C'WEALTH CRES,01 TO 03,60,Standard,1969,310000
2015-08,3 ROOM,108,C'WEALTH CRES,07 TO 09,69,Standard,1969,355000
2015-08,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,285000
2015-08,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,293000
2015-08,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,64,Standard,1969,328000
2015-08,2 ROOM,48,LOWER DELTA RD,01 TO 03,40,Standard,1970,240000
2015-08,3 ROOM,111,HO CHING RD,07 TO 09,68,Improved,1970,248000
2015-08,3 ROOM,102,C'WEALTH CRES,07 TO 09,55,Standard,1970,305000
2015-08,3 ROOM,98,C'WEALTH CRES,07 TO 09,59,Standard,1970,311000
2015-08,3 ROOM,161,MEI LING ST,04 TO 06,72,Improved,1970,430888
2015-08,3 ROOM,160,MEI LING ST,16 TO 18,72,Improved,1970,445000
2015-08,3 ROOM,12,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,260000
2015-08,3 ROOM,13,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,265000
2015-08,3 ROOM,18,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,288000
2015-08,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,300000
2015-08,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,350000
2015-08,2 ROOM,44,CIRCUIT RD,07 TO 09,40,Standard,1971,230000
2015-08,3 ROOM,44,CIRCUIT RD,07 TO 09,52,Standard,1971,250000
2015-08,3 ROOM,35,CIRCUIT RD,13 TO 15,63.1,Standard,1971,275000
2015-08,3 ROOM,44,CIRCUIT RD,10 TO 12,61,Standard,1971,278000
2015-08,3 ROOM,28,JLN BAHAGIA,04 TO 06,56,Standard,1971,270000
2015-08,3 ROOM,168,STIRLING RD,01 TO 03,60,Improved,1971,350000
2015-08,3 ROOM,26,TOA PAYOH EAST,04 TO 06,67,Improved,1971,288000
2015-08,3 ROOM,27,TOA PAYOH EAST,10 TO 12,67,Improved,1971,300000
2015-08,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1971,380000
2015-08,3 ROOM,21,CHAI CHEE RD,01 TO 03,65,Improved,1972,290000
2015-08,3 ROOM,91,PAYA LEBAR WAY,04 TO 06,58,Improved,1972,255000
2015-08,3 ROOM,120,HO CHING RD,04 TO 06,67,Improved,1972,264000
2015-08,3 ROOM,24,BENDEMEER RD,07 TO 09,68,Improved,1972,375000
2015-08,3 ROOM,38,JLN BAHAGIA,01 TO 03,83,Terrace,1972,845888
2015-08,4 ROOM,28,BENDEMEER RD,01 TO 03,83,Improved,1972,475000
2015-08,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,Improved,1972,305000
2015-08,3 ROOM,168,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,360000
2015-08,3 ROOM,85C,LOR 4 TOA PAYOH,07 TO 09,68,Improved,1972,366000
2015-08,3 ROOM,85B,LOR 4 TOA PAYOH,16 TO 18,78,Improved,1972,388000
2015-08,3 ROOM,128,BT MERAH VIEW,07 TO 09,65,Improved,1973,353000
2015-08,3 ROOM,129,BT MERAH VIEW,13 TO 15,65,Improved,1973,362000
2015-08,3 ROOM,86,REDHILL CL,10 TO 12,59,Improved,1973,370000
2015-08,3 ROOM,86,REDHILL CL,07 TO 09,59,Improved,1973,378000
2015-08,3 ROOM,49,KIM PONG RD,01 TO 03,88,Standard,1973,615000
2015-08,3 ROOM,32,BALAM RD,01 TO 03,57,Standard,1973,250000
2015-08,3 ROOM,76,LOR LIMAU,07 TO 09,65,Improved,1973,288000
2015-08,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,Standard,1973,265000
2015-08,3 ROOM,206,TOA PAYOH NTH,04 TO 06,65,Improved,1973,300888
2015-08,4 ROOM,202,TOA PAYOH NTH,10 TO 12,87,Improved,1973,403000
2015-08,4 ROOM,202,TOA PAYOH NTH,01 TO 03,87,Improved,1973,405000
2015-08,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65,Improved,1974,290000
2015-08,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65,Improved,1974,313000
2015-08,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65,Improved,1974,320000
2015-08,4 ROOM,53,CHIN SWEE RD,19 TO 21,77,Improved,1974,480000
2015-08,3 ROOM,122,YUAN CHING RD,10 TO 12,61,Improved,1974,245000
2015-08,3 ROOM,121,YUAN CHING RD,07 TO 09,61,Improved,1974,258000
2015-08,3 ROOM,75,WHAMPOA DR,01 TO 03,65,Improved,1974,255000
2015-08,3 ROOM,75,WHAMPOA DR,10 TO 12,65,Improved,1974,265000
2015-08,3 ROOM,85,WHAMPOA DR,07 TO 09,65,Improved,1974,302000
2015-08,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59,Improved,1974,305000
2015-08,3 ROOM,82,WHAMPOA DR,04 TO 06,77,Improved,1974,340000
